시군구,,,,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경상남도,창원마산합포구,산호동,,44863,10,29,대한맨션,67.615,202202,26,11600,7,1985,산호북5길 26,,중개거래,"경남 창원마산합포구, 경남 창원마산회원구"
경상남도,창원마산합포구,산호동,,209-6,209,6,무궁화,59.17,202202,19,8970,3,1982,해안대로 553,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,336-8,336,8,무학,81.16,202202,12,17000,4,1979,회원천북길 545,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,336-8,336,8,무학,81.16,202202,15,17200,8,1979,회원천북길 545,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,336-8,336,8,무학,81.16,202202,21,16800,5,1979,회원천북길 545,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,336-8,336,8,무학,81.16,202202,24,14900,1,1979,회원천북길 545,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,336-8,336,8,무학,81.16,202202,25,17000,11,1979,회원천북길 545,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,336-8,336,8,무학,81.16,202202,26,17500,12,1979,회원천북길 545,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,334-1,334,1,산호,60.5,202202,16,6500,2,1978,합포동1길 38,,직거래,-
경상남도,창원마산합포구,산호동,,646,646,0,산호경동리인,68.0029,202202,11,29740,26,2018,산호동4길 6,,직거래,-
경상남도,창원마산합포구,산호동,,646,646,0,산호경동리인,84.9985,202202,14,37000,11,2018,산호동로 12,,중개거래,"경남 창원마산합포구, 경남 창원성산구"
경상남도,창원마산합포구,산호동,,646,646,0,산호경동리인,84.9985,202202,15,33000,2,2018,산호동로 12,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,646,646,0,산호경동리인,73.0884,202202,23,31600,13,2018,산호동4길 6,,직거래,-
경상남도,창원마산합포구,산호동,,644,644,0,산호베스티움,83.1934,202202,3,37000,20,2016,회원천북길 491,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,644,644,0,산호베스티움,83.1934,202202,4,37500,21,2016,회원천북길 491,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,44882,17,11,산호빌라맨션,54.9,202202,22,7000,5,1986,산호북2길 27,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,44579,18,1,삼성타운,59.61,202202,10,15500,10,1996,산호북1길 15,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,산호동,,44579,18,1,삼성타운,84.9,202202,18,19200,4,1996,산호북1길 15,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,상남동,,25965,71,2,서광,59.4,202202,15,11700,3,1995,노산북6길 26,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,상남동,,100-8,100,8,우신뉴타워,62.54,202202,8,11000,18,1996,천하장사로 87,,중개거래,경남 창원마산회원구
경상남도,창원마산합포구,신포동1가,,76,76,0,마산만I'PARK,84.9607,202202,4,55500,30,2010,제2부두로 17,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,신포동1가,,76,76,0,마산만I'PARK,84.9607,202202,19,50000,8,2010,제2부두로 17,,중개거래,경남 창원의창구
경상남도,창원마산합포구,신포동1가,,76,76,0,마산만I'PARK,84.9607,202202,23,52300,7,2010,제2부두로 17,,직거래,-
경상남도,창원마산합포구,신포동1가,,44574,13,1,센트럴,59.89,202202,12,21750,6,2001,서성로 23,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,신포동1가,,44602,2,10,신우희가로밀리온,84.9075,202202,6,21500,3,2004,동서동3길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,신포동2가,,54,54,0,삼익,84.26,202202,25,20000,11,1979,서성로 43,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,신포동2가,,54,54,0,삼익,84.43,202202,27,19400,4,1979,서성로 43,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,오동동,,18-61,18,61,기산상가,84.48,202202,10,15800,10,1997,오동동14길 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,오동동,,18-61,18,61,기산상가,43.98,202202,10,8000,4,1997,오동동14길 29,,직거래,-
경상남도,창원마산합포구,오동동,,44898,12,3,서광아침의빛,84.94,202202,24,23000,14,2008,오동동10길 73,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,오동동,,44898,12,3,서광아침의빛,84.94,202202,27,21700,8,2008,오동동10길 73,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,오동동,,44898,12,3,서광아침의빛,84.99,202202,28,22500,7,2008,오동동10길 73,,중개거래,"경남 창원마산합포구, 경남 창원의창구"
경상남도,창원마산합포구,오동동,,322,322,0,중앙마린파이브아파트,84.6822,202202,5,38500,15,2014,오동동14길 67,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,오동동,,322,322,0,중앙마린파이브아파트,70.1442,202202,12,33000,19,2014,오동동14길 67,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,오동동,,322,322,0,중앙마린파이브아파트,70.1442,202202,16,32500,15,2014,오동동14길 67,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,완월동,,146-1,146,1,국제파크,83.57,202202,3,9640,4,1993,완월남로 42,,중개거래,경남 창원마산회원구
경상남도,창원마산합포구,완월동,,146-1,146,1,국제파크,83.57,202202,3,9640,4,1993,완월남로 42,20220228,중개거래,경남 창원마산회원구
경상남도,창원마산합포구,완월동,,150,150,0,전원파크맨션아파트,78.28,202202,12,7200,11,1992,무학로 326,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,완월동,,150,150,0,전원파크맨션아파트,82.82,202202,18,9500,2,1992,무학로 326,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,완월동,,150,150,0,전원파크맨션아파트,71.01,202202,24,6850,3,1992,완월북12길 21,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,완월동,,421,421,0,청구제네스,84.35,202202,19,20000,8,2002,완월남로 45,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월남동1가,,7,7,0,해바라기,59.34,202202,21,13000,5,1983,문화동3길 17,,중개거래,"경남 창원마산합포구, 경남 창원마산회원구"
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9463,202202,5,50000,21,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9883,202202,5,48500,18,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9463,202202,11,30500,4,2019,가포순환로 33,,직거래,-
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,149.4602,202202,12,48150,14,2019,가포순환로 33,,직거래,-
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9463,202202,13,52500,15,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,149.4602,202202,13,75000,20,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,149.4602,202202,15,52000,10,2019,가포순환로 33,,직거래,-
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,124.6639,202202,16,68000,22,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9463,202202,16,51000,21,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,149.4602,202202,18,48500,26,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,124.6639,202202,19,84500,20,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9463,202202,19,50300,9,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,84.9463,202202,20,49200,5,2019,가포순환로 33,,중개거래,"경남 창원마산합포구, 경남 창원의창구"
경상남도,창원마산합포구,월영동,,738,738,0,마린애시앙부영,124.6639,202202,27,73900,22,2019,가포순환로 33,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,703-2,703,2,월영대동타운,59.175,202202,12,16100,17,1998,월영마을로 10,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,703-2,703,2,월영대동타운,59.175,202202,12,16000,6,1998,월영마을로 10,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,703-2,703,2,월영대동타운,59.175,202202,13,15000,14,1998,월영마을로 10,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,614-7,614,7,월영동아,84.64,202202,5,22900,20,1998,월영남로 59,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,614-7,614,7,월영동아,59.526,202202,23,17700,19,1998,월영남로 59,,중개거래,"경남 창원마산합포구, 경남 창원마산회원구"
경상남도,창원마산합포구,월영동,,614-7,614,7,월영동아,84.64,202202,26,25000,6,1998,월영남로 43,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,614-7,614,7,월영동아,59.526,202202,26,17000,2,1998,월영남로 43,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,614-7,614,7,월영동아,59.526,202202,26,17000,14,1998,월영남로 59,,중개거래,"경남 창원마산합포구, 경남 창원마산회원구"
경상남도,창원마산합포구,월영동,,708-2,708,2,월영동아2,59.625,202202,4,17900,8,1998,월영마을로 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-2,708,2,월영동아2,84.97,202202,14,21600,3,1998,월영마을로 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-2,708,2,월영동아2,59.625,202202,15,17300,22,1998,월영마을로 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-2,708,2,월영동아2,59.625,202202,17,18800,10,1998,월영마을로 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-2,708,2,월영동아2,59.625,202202,24,17800,11,1998,월영마을로 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,534-38,534,38,진달래국민주택,64.74,202202,24,8800,5,1985,월영남1길 15,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,180,180,0,한백,144.22,202202,4,23500,6,2000,문화서2길 5,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,705-2,705,2,현대2,84.91,202202,9,23000,14,1998,월영마을로 7,,직거래,-
경상남도,창원마산합포구,월영동,,705-2,705,2,현대2,59.98,202202,19,18900,18,1998,월영마을로 7,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,705-2,705,2,현대2,59.98,202202,20,18200,9,1998,월영마을로 7,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-1,708,1,현대3,84.84,202202,8,23700,7,1998,월영마을로 27,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-1,708,1,현대3,84.91,202202,21,23300,13,1998,월영마을로 27,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-1,708,1,현대3,84.91,202202,26,24000,22,1998,월영마을로 27,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,708-1,708,1,현대3,59.98,202202,28,16300,11,1998,월영마을로 27,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,710-1,710,1,현대5,59.98,202202,10,17300,3,1998,월영마을로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,710-1,710,1,현대5,84.94,202202,12,23000,11,1998,월영마을로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,710-1,710,1,현대5,74.52,202202,14,19250,3,1998,월영마을로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,710-1,710,1,현대5,114.24,202202,17,31500,14,1998,월영마을로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,710-1,710,1,현대5,114.24,202202,18,30000,2,1998,월영마을로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,710-1,710,1,현대5,84.94,202202,18,21800,16,1998,월영마을로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,704-1,704,1,현대건설1차,84.97,202202,15,22300,6,1998,월영마을로 12,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,704-1,704,1,현대건설1차,84.97,202202,18,23300,1,1998,월영마을로 12,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,704-1,704,1,현대건설1차,84.97,202202,26,23000,13,1998,월영마을로 12,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,704-1,704,1,현대건설1차,84.97,202202,28,22800,19,1998,월영마을로 12,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,593,593,0,화인아트빌라1,79.23,202202,4,10000,5,1991,무학로 32,,직거래,-
경상남도,창원마산합포구,월영동,,593,593,0,화인아트빌라1,122.52,202202,21,16400,2,1991,무학로 32,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,593-2,593,2,화인아트빌라2,84.97,202202,21,12500,7,1992,밤밭고개로 371,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월영동,,593-2,593,2,화인아트빌라2,60.37,202202,25,8000,3,1992,밤밭고개로 371,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월포동,,1,1,0,경동메르빌,84.6923,202202,11,44500,11,2005,중앙동3길 22,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,월포동,,44562,1,1,벽산블루밍,132.556,202202,25,59000,12,2007,3·15대로 154,,중개거래,"경남 창원마산합포구, 경남 창원마산회원구"
경상남도,창원마산합포구,자산동,,44617,25,2,대신하이빌,113.01,202202,7,12500,3,2000,자산북1길 35,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,331-1,331,1,동성,58.77,202202,25,4000,2,1985,자산서14길 72,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,330-5,330,5,동성가든,75.15,202202,5,5700,4,1986,자산서14길 85,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,325-10,325,10,우성,51.765,202202,13,10700,5,1987,무학로 378,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,256-4,256,4,자산,48.22,202202,24,5400,11,1991,자산서14길 26,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,44578,17,1,자산경남상가,59.97,202202,18,9900,2,1994,자산북4길 11,,중개거래,경남 창원의창구
경상남도,창원마산합포구,자산동,,331-2,331,2,평화궁전,84.47,202202,24,12000,5,1990,자산솔밭로 41,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,326-2,326,2,한우아파트,57.85,202202,7,11600,1,1986,자산솔밭로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,326-2,326,2,한우아파트,47.91,202202,12,11200,3,1986,자산서13길 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,자산동,,326-2,326,2,한우아파트,48.97,202202,28,11400,3,1986,자산솔밭로 52,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,1-500,1,500,경동메르빌2차,84.9658,202202,12,30000,1,2007,중앙동3길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,1-500,1,500,경동메르빌2차,84.9658,202202,16,27700,1,2007,중앙동3길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,1-500,1,500,경동메르빌2차,84.9958,202202,25,32300,9,2007,중앙동3길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,1-500,1,500,경동메르빌2차,84.9958,202202,26,30000,11,2007,중앙동3길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,3-38,3,38,남명세비앙,84.9844,202202,5,22500,7,2005,중앙남3길 10,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,3-38,3,38,남명세비앙,84.9844,202202,18,19500,15,2005,중앙남3길 10,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동2가,,44563,1,2,신한토탈,59.654,202202,10,14000,3,1997,장군천로 38,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동3가,,4-207,4,207,삼우,36.69,202202,24,7200,5,1981,중앙북1길 20,,직거래,-
경상남도,창원마산합포구,중앙동3가,,4-330,4,330,신우희가로베스트,59.9295,202202,19,24800,11,2006,중앙북1길 19,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,중앙동3가,,4-201,4,201,혜성미,69.6494,202202,12,22200,3,2006,중앙북2길 17,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,사동리,292,292,0,건우맨션,59.95,202202,5,7500,4,1996,서촌바다길 108,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,진동리,424,424,0,마산진동협성엠파이어,84.9789,202202,6,19800,12,2014,진북산업로 55,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,진동리,424,424,0,마산진동협성엠파이어,84.9789,202202,10,22500,13,2014,진북산업로 55,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,진동리,424,424,0,마산진동협성엠파이어,59.998,202202,16,16100,1,2014,진북산업로 55,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,진동리,209-1,209,1,신화하니엘더마린2단지,59.9935,202202,11,17800,3,2017,해양관광로 43,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,진동리,592,592,0,한일유앤아이,84.9915,202202,19,18700,7,2008,진북산업로 58,,직거래,-
경상남도,창원마산합포구,진동면,진동리,592,592,0,한일유앤아이,84.9813,202202,20,17300,2,2008,진북산업로 58,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,진동면,진동리,592,592,0,한일유앤아이,84.9813,202202,27,19900,14,2008,진북산업로 58,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,창동,,9,9,0,창동빌라,77.95,202202,3,14000,4,2003,동서서6길 12,,직거래,-
경상남도,창원마산합포구,창포동1가,,1,1,0,동성아파트,84.3,202202,23,18000,3,1992,문화동7길 23,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,창포동2가,,2,2,0,경남,84.586,202202,18,19400,12,1990,문화동14길 74,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,창포동3가,,44775,8,2,롯데빌리지,30.574,202202,8,8400,5,2004,문화동15길 25,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,창포동3가,,44713,6,1,리치클하우스,19.553,202202,7,6000,6,2011,문화동12길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,창포동3가,,44713,6,1,리치클하우스,19.553,202202,7,6000,6,2011,문화동12길 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,추산동,,17899,49,1,신추산,40.18,202202,26,5600,4,1996,문신길 169,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,13606,37,4,대동씨코아상가,70.4,202202,11,15200,11,1993,월영동로 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,50,50,0,두산2,132.72,202202,3,30000,9,1993,월영동로 19,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,50,50,0,두산2,59.34,202202,21,17800,8,1993,월영동로 19,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,50,50,0,두산2,59.34,202202,23,16000,11,1993,월영동로 19,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,50,50,0,두산2,59.34,202202,25,18300,13,1993,월영동로 19,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,49,49,0,두산3,59.34,202202,3,16000,10,1995,월영동11길 42,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,49,49,0,두산3,59.34,202202,4,18000,9,1995,월영동11길 42,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,52,52,0,평화골든타워,117.592,202202,18,18750,12,1993,월영동남로 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,52,52,0,평화골든타워,117.592,202202,21,17760,8,1993,월영동남로 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,52,52,0,평화골든타워,117.592,202202,24,19000,16,1993,월영동남로 16,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,47,47,0,평화리버타운,29.44,202202,18,6000,2,1999,월영동11길 29,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,48,48,0,해오름,84.9729,202202,14,31000,10,2005,월영동11길 57,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,59,59,0,해운동성,59.958,202202,4,18100,2,1996,월영동16길 17,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,59,59,0,해운동성,53.075,202202,11,18100,15,1996,월영동16길 17,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,24139,66,2,해운한백,84.93,202202,23,19000,17,2001,월영동13길 14,,직거래,-
경상남도,창원마산합포구,해운동,,17168,47,1,현대,59.95,202202,6,18250,10,1995,월영동11길 37,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,17168,47,1,현대,59.95,202202,16,19000,16,1995,월영동11길 37,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,해운동,,17168,47,1,현대,59.95,202202,26,19500,17,1995,월영동11길 37,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,620,620,0,엘에이치그린품애,74.74,202202,15,23500,1,2015,묘촌1길 28,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,620,620,0,엘에이치그린품애,59.96,202202,21,22000,5,2015,묘촌1길 28,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,620,620,0,엘에이치그린품애,74.74,202202,26,24500,6,2015,묘촌1길 28,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,210,210,0,중흥S클래스프라디움1차,84.99,202202,18,30800,12,2014,현동4길 20,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,210,210,0,중흥S클래스프라디움1차,84.99,202202,19,35500,15,2014,현동4길 20,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,606,606,0,중흥S클래스프라디움2차,84.9995,202202,4,33750,13,2015,현동9길 14,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,5,32700,6,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,12,34500,9,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,16,29400,14,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9839,202202,18,32400,17,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,19,33900,9,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,19,33000,19,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,20,34500,22,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,21,37500,17,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,700,700,0,중흥S클래스프라디움3차,84.9841,202202,26,35300,17,2017,현동1길 8,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,608,608,0,창원현동하늘채,59.979,202202,12,24500,8,2018,현동9길 13,,중개거래,경남 창원마산합포구
경상남도,창원마산합포구,현동,,608,608,0,창원현동하늘채,59.979,202202,22,26000,16,2018,현동9길 13,,중개거래,경남 창원마산합포구
경상남도,창원마산회원구,구암동,,1335,1335,0,경남(1335),48.015,202202,12,13700,4,1985,소계천서길 49,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,1335,1335,0,경남(1335),48.015,202202,23,9700,5,1985,소계천서길 49,,중개거래,경남 창원의창구
경상남도,창원마산회원구,구암동,,44610,18,2,교직원,66.69,202202,3,7300,5,1977,구암서5길 15,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,87,87,0,구암대동,84.99,202202,15,25000,17,1998,구암남16길 54,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,87,87,0,구암대동,59.925,202202,15,18200,16,1998,구암남16길 54,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,87,87,0,구암대동,59.925,202202,25,17900,9,1998,구암남14길 13,,중개거래,"경남 창원마산회원구, 경남 창원의창구"
경상남도,창원마산회원구,구암동,,87,87,0,구암대동,59.925,202202,28,16000,1,1998,구암남14길 13,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,44589,28,1,구암대동2,59.925,202202,9,16300,10,2000,구암남6길 50,,중개거래,"경남 창원마산회원구, 경남 창원의창구"
경상남도,창원마산회원구,구암동,,44589,28,1,구암대동2,59.925,202202,12,15700,13,2000,구암남6길 50,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,18629,51,1,구암동메트로하이츠,84.8109,202202,7,27300,3,2006,팔용로 215,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,1338-1,1338,1,대한맨션,80.17,202202,7,13000,7,1996,구암북19길 188,,중개거래,경남 창원의창구
경상남도,창원마산회원구,구암동,,44755,13,7,석보,43.06,202202,8,8300,3,1983,구암서6길 36,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,44755,13,7,석보,43.06,202202,24,6000,4,1983,구암서6길 36,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,1212,1212,0,신우,59.1516,202202,13,14000,13,2001,구암남21길 3,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,구암동,,1212,1212,0,신우,48.5302,202202,26,10000,13,2001,구암남21길 3,,중개거래,경남 창원성산구
경상남도,창원마산회원구,구암동,,1345,1345,0,크라운,55.32,202202,27,13800,5,1984,구암북12길 49,,중개거래,경남 창원의창구
경상남도,창원마산회원구,구암동,,1337,1337,0,한우,45.64,202202,9,12100,3,1985,구암북12길 70,,중개거래,경남 창원의창구
경상남도,창원마산회원구,내서읍,삼계리,7,7,0,THE-푸른,49.62,202202,4,11000,5,1998,삼계10길 22,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,내서읍,삼계리,7,7,0,THE-푸른,49.62,202202,8,12000,10,1998,삼계10길 22,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,내서읍,삼계리,7,7,0,THE-푸른,59.99,202202,17,14400,14,1998,삼계10길 22,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,내서읍,삼계리,7,7,0,THE-푸른,49.62,202202,19,9800,5,1998,삼계10길 22,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,내서읍,삼계리,7,7,0,THE-푸른,39.74,202202,19,8800,6,1998,삼계10길 22,,중개거래,경남 창원마산회원구
경상남도,창원마산회원구,내서읍,삼계리,7,7,0,THE-푸른,59.99,202202,26,11500,2,1998,삼계10길 22,,중개거래,경남 창원마산회원구
